Slice	X	Y	AREA
571	19	21	186
572	22	21	170
573	28	21	145
574	27	22	143
575	23	29	167
576	21	37	152
577	23	49	170
578	22	63	169
579	23	77	163
580	24	84	163
581	25	83	135
582	29	87	104
583	44	89	93
583	33	90	39	f
584	48	87	176
585	56	86	164
586	61	87	176
587	76	90	163
588	81	87	180
589	81	87	155
590	79	87	156
591	77	84	174
592	71	80	179
593	70	80	172
594	68	81	174
595	65	84	179
596	58	89	160
597	53	92	164
598	53	92	161
599	52	93	165
600	49	91	158
601	46	89	150
602	47	88	147
603	47	87	142
604	47	88	146
605	47	88	142
606	47	88	143
607	47	88	139
608	46	87	147
609	47	87	148
610	47	87	148
611	47	88	149
612	49	87	156
613	53	83	143
614	55	83	165
615	54	83	145
616	55	83	171
617	57	82	186
618	65	80	175
619	67	78	169
620	68	78	158
621	69	78	151
622	68	79	154
623	73	83	188
624	79	88	189
625	78	88	187
626	77	88	169
627	76	87	175
628	74	88	167
629	69	91	163
630	60	92	142
631	59	91	161
632	53	88	166
633	52	88	144
634	53	88	149
635	54	86	154
636	59	83	179
637	65	82	157
638	67	82	166
639	66	82	158
640	64	79	162
641	66	71	155
642	67	70	147
643	66	70	165
644	66	70	158
645	66	70	158
646	66	70	160
647	66	71	164
648	66	71	152
649	66	68	128
649	67	56	33	f
650	67	51	95
651	65	46	121
652	67	42	105
653	66	26	145
654	69	23	163
655	76	19	167
656	85	15	157
657	86	16	159
658	92	17	161
659	97	17	127
660	102	15	47
661	111	18	47
662	110	18	52
663	107	18	118
664	107	21	147
665	107	21	153
666	105	19	145
667	104	19	156
668	100	18	168
669	98	18	168
670	93	19	166
671	93	18	174
672	93	16	176
673	94	15	178
674	93	17	165
675	93	15	164
676	93	14	156
677	93	14	156
678	93	14	154
679	93	17	169
680	92	17	161
681	91	18	134
682	90	19	123
683	90	18	122
684	93	18	167
685	101	19	142
686	107	19	80
687	111	18	71
688	110	18	30
689	110	18	78
690	115	24	145
691	119	37	146
692	122	51	165
693	121	60	170
694	117	70	172
695	115	76	176
696	114	84	167
697	114	87	147
698	115	88	158
699	117	89	166
700	116	87	145
701	117	89	165
702	117	88	166
703	113	87	169
704	105	90	160
705	103	90	161
706	97	90	148
707	86	89	152
708	69	82	176
709	68	82	155
710	67	78	167
711	67	74	178
712	69	72	181
713	69	72	168
714	66	71	176
715	66	71	168
716	67	70	171
717	67	70	160
718	65	67	115
719	65	65	82
719	65	56	51	f
720	67	51	93
721	66	42	111
722	64	30	117
723	62	22	178
724	61	19	158
725	61	19	169
726	62	20	154
727	62	19	174
728	67	18	142
729	72	15	140
730	75	14	174
731	78	14	186
732	85	13	165
733	90	13	156
734	99	15	114
735	99	15	NP
736	99	15	NP
737	99	15	NP
738	106	17	30
739	111	18	102
