Slice	X	Y	AREA
808	55	19	98
809	56	18	100
810	56	18	98
811	56	18	97
812	55	18	92
813	55	18	91
814	55	18	92
815	55	18	92
816	55	18	90
817	55	19	91
818	55	19	81
819	55	18	84
819	43	15	47	f
820	41	15	72
820	54	18	57	f
821	42	17	70
821	54	18	56	f
822	41	20	78
822	53	18	50	f
823	40	19	52
823	53	18	51	f
824	41	19	71
824	53	18	54	f
825	54	19	89
826	55	19	78
827	54	19	79
828	55	19	77
829	55	19	70
830	55	19	75
831	55	19	81
832	55	18	84
833	55	18	86
834	55	18	83
835	55	19	78
836	54	19	85
837	53	17	87
838	54	18	84
839	55	19	78
840	55	18	76
841	55	19	77
842	55	18	76
843	55	18	75
844	54	18	75
845	55	18	77
846	55	18	76
847	55	18	76
848	55	18	76
849	55	18	76
850	54	18	85
851	55	18	86
852	55	18	86
853	55	18	81
854	54	18	76
855	54	17	78
856	55	17	94
857	55	17	101
858	56	17	106
859	58	18	121
860	58	19	113
861	60	18	122
862	61	19	126
863	65	19	130
864	66	27	126
865	67	41	137
866	68	47	137
867	68	50	120
868	68	49	96
869	68	50	100
870	69	50	109
871	68	49	110
872	69	49	132
873	69	50	113
874	69	50	119
875	68	50	106
876	69	49	119
877	69	45	125
878	70	42	136
879	71	40	148
880	70	41	129
881	70	42	120
882	70	42	124
883	70	42	121
884	70	41	129
885	70	41	130
886	70	41	129
887	70	41	133
888	70	41	135
889	69	43	120
890	68	41	117
891	68	41	124
892	69	42	102
893	67	39	108
894	64	33	115
895	64	32	121
896	63	31	139
897	64	32	112
898	63	31	141
899	62	27	143
900	60	23	144
901	59	23	139
902	59	23	141
903	59	23	144
904	59	23	137
905	58	21	142
906	60	22	120
907	59	22	123
908	59	22	123
909	58	21	131
910	58	21	134
911	59	21	127
912	59	21	126
913	59	21	127
914	59	22	123
915	59	21	129
916	59	21	129
917	59	22	132
918	60	22	119
919	60	22	124
920	59	21	136
921	59	21	140
922	59	21	133
923	59	21	133
924	59	21	132
925	59	21	136
926	58	18	158
927	58	18	160
928	57	17	107
928	63	22	31	f
929	57	19	133
930	57	19	121
931	57	19	123
932	57	19	119
933	58	19	126
934	57	19	127
935	58	19	127
936	58	19	123
937	58	18	125
938	60	18	139
939	64	15	143
940	70	15	144
941	75	14	107
942	75	15	104
943	82	14	131
944	84	14	147
945	88	17	139
946	95	19	163
947	109	22	157
948	109	22	157
949	113	21	164
950	114	19	175
951	116	18	167
952	116	18	168
953	116	16	174
954	116	17	177
955	111	19	142
956	111	22	131
957	114	27	137
958	118	35	143
959	118	47	165
960	117	64	171
961	114	77	164
962	110	84	170
963	104	87	154
964	103	88	145
965	98	88	147
966	87	89	112
967	83	90	152
968	70	92	152
969	59	92	152
970	53	93	164
971	52	92	160
972	52	92	143
973	51	92	151
974	51	91	188
975	50	90	193
976	54	91	159
977	53	88	140
978	56	86	165
979	56	85	166
980	56	85	160
981	56	85	160
982	61	81	168
983	66	77	155
984	68	71	165
985	69	68	121
986	69	67	109
987	70	66	103
988	70	66	90
989	71	66	107
990	70	66	115
991	70	65	102
992	69	65	105
993	70	65	95
994	69	65	82
995	69	64	76
995	67	55	53	f
996	66	54	72
996	68	63	38	f
997	67	51	123
998	68	51	120
999	67	51	112
1000	67	52	94
1001	67	51	107
1002	67	51	111
1003	67	51	115
1004	67	51	118
1005	67	51	114
1006	66	49	104
1007	66	43	81
1008	65	37	101
1009	64	31	128
1010	64	31	126
1011	64	31	124
1012	64	33	112
1013	65	33	107
1014	65	33	121
1015	65	32	132
1016	64	29	136
1017	64	27	128
1018	62	21	124
1019	61	21	159
1020	61	21	151
1021	61	21	154
1022	61	22	151
1023	62	22	137
1024	62	22	133
1025	62	20	132
1026	59	18	136
1027	60	18	140
1028	59	18	146
1029	59	18	144
1030	60	17	143
1031	61	19	123
1032	62	20	139
1033	62	20	145
1034	67	21	142
1035	71	19	128
1036	74	19	109
1037	74	19	104
1038	74	19	107
1039	74	19	103
1040	74	19	107
1041	74	19	107
1042	74	19	108
1043	75	19	101
1044	75	19	101
1045	75	19	101
1046	76	19	124
1047	75	19	102
1048	75	19	104
1049	77	19	127
1050	75	19	102
1051	75	19	100
1052	75	18	100
1053	76	18	105
1054	79	16	132
1055	77	17	102
1056	77	18	103
1057	77	17	103
1058	77	17	101
1059	77	17	102
1060	77	17	103
1061	79	16	131
1062	79	16	133
1063	77	17	102
1064	77	17	106
1065	78	17	128
1066	79	17	132
1067	78	17	126
1068	79	17	133
1069	77	17	104
1070	80	15	133
1071	79	16	126
1072	79	16	118
1073	77	17	90
1074	76	18	100
1075	78	17	118
1076	79	16	126
1077	79	16	131
1078	79	16	120
1079	78	16	115
1080	79	16	123
1081	79	15	130
1082	80	15	137
1083	80	15	138
1084	80	15	132
1085	77	17	98
1086	77	17	107
1087	76	16	119
1088	75	16	115
1089	75	16	126
1090	73	16	132
1091	70	14	145
1092	71	15	129
1093	72	17	143
1094	72	21	140
1095	72	29	151
1096	69	37	146
1097	67	45	143
1098	67	48	115
1099	67	49	114
1100	68	51	133
1101	69	52	129
1102	69	52	129
1103	69	51	125
1104	69	51	125
1105	69	51	117
1106	68	51	120
1107	68	52	122
1108	68	54	116
1109	69	54	107
1110	69	53	118
1111	67	50	137
1112	67	49	119
1113	67	50	110
1114	67	50	107
1115	67	50	103
1116	67	50	106
1117	67	50	111
1118	67	49	117
1119	67	48	115
1120	66	46	98
1121	66	43	96
1122	65	44	104
1123	66	40	94
1124	66	37	97
1125	66	36	99
1126	65	34	103
1127	65	28	102
1128	63	26	116
1129	61	22	139
1130	62	23	125
1131	61	23	135
1132	62	23	138
1133	61	23	129
1134	61	23	145
1135	62	24	135
1136	62	23	130
1137	62	24	129
1138	63	21	147
1139	66	18	138
1140	70	18	135
1141	76	17	135
1142	76	17	134
1143	74	17	107
1144	76	17	130
1145	74	17	107
1146	74	17	106
1147	75	17	112
1148	74	17	109
1149	74	17	109
1150	74	17	113
1151	76	18	135
1152	74	17	106
1153	75	17	122
1154	74	17	109
1155	75	17	114
1156	77	16	96
1157	77	16	99
1158	79	15	131
1159	80	14	137
1160	80	15	138
1161	79	15	134
1162	79	15	135
1163	79	15	138
1164	79	15	131
1165	79	15	130
1166	79	15	129
1167	79	15	136
1168	79	15	128
1169	79	15	130
1170	80	15	140
1171	77	17	89
1172	77	17	102
1173	77	16	106
1174	77	16	109
1175	77	16	110
1176	76	15	129
1177	76	15	131
1178	76	18	88
1179	77	17	79
1180	79	16	121
1181	80	16	122
1182	80	16	134
1183	80	16	138
1184	80	16	128
1185	81	17	143
1186	80	16	136
1187	80	17	133
1188	80	17	136
1189	80	16	131
1190	80	16	132
1191	80	16	137
1192	80	16	137
1193	80	16	139
1194	80	16	128
1195	80	16	135
1196	80	15	146
1197	80	15	134
1198	80	15	131
1199	81	16	133
1200	85	16	145
1201	91	19	156
1202	98	21	165
1203	106	22	169
1204	113	25	143
1205	116	24	152
1206	116	24	156
1207	116	25	156
1208	117	26	157
1209	119	29	148
1210	120	36	145
1211	121	49	159
1212	120	64	162
1213	119	77	160
1214	121	87	159
1215	121	87	154
1216	121	86	146
1217	120	85	146
1218	120	85	142
1219	119	85	138
1220	119	85	133
1221	120	87	152
1222	121	87	160
1223	121	88	162
1224	120	87	151
1225	118	85	135
1226	115	85	155
1227	107	88	158
1228	101	88	117
1229	101	88	110
1230	100	87	127
1231	99	87	133
1232	99	87	133
1233	99	87	128
1234	100	87	105
1235	101	87	107
1236	100	87	119
1237	98	87	134
1238	99	87	134
1239	99	87	121
1240	99	88	122
1241	100	88	115
1242	99	88	112
1243	99	88	107
1244	100	88	103
1245	99	88	90
1246	97	89	119
1247	93	89	139
1248	91	89	142
1249	84	90	150
1250	81	89	149
1251	78	90	144
1252	78	90	147
1253	77	90	170
1254	78	90	155
1255	78	89	147
1256	79	89	146
1257	78	90	163
1258	78	90	162
1259	79	89	146
1260	78	89	151
1261	77	89	152
1262	77	89	147
1263	71	91	194
1264	55	92	169
1265	48	87	153
1266	51	86	162
1267	54	84	163
1268	56	83	159
1269	64	77	161
1270	67	71	153
1271	67	71	157
1272	66	71	141
1273	66	71	139
1274	66	72	143
1275	65	71	156
1276	66	72	159
1277	66	71	153
1278	66	72	152
1279	68	72	156
1280	69	69	145
1281	69	68	131
1282	69	70	131
1283	69	72	147
1284	72	75	162
1285	71	75	148
1286	72	75	154
1287	71	75	152
1288	71	78	162
1289	69	82	154
1290	67	81	154
1291	67	81	155
1292	67	80	146
1293	67	80	144
1294	68	79	141
1295	67	78	153
1296	67	78	153
1297	67	78	152
1298	67	78	152
1299	67	78	142
1300	67	80	152
1301	67	80	163
1302	66	81	167
1303	65	81	173
1304	65	81	171
1305	64	81	175
1306	63	81	184
1307	59	83	173
1308	58	83	169
1309	59	82	158
1310	61	83	134
1311	63	82	125
1312	63	82	120
1313	64	81	118
1314	64	82	99
1315	63	81	109
1316	62	81	98
1317	60	81	118
1318	62	82	134
1319	66	84	142
1320	59	86	176
1321	53	86	158
1322	51	86	165
1323	50	86	154
1324	50	86	160
1325	50	86	159
1326	50	86	158
1327	50	87	151
1328	50	87	142
1329	49	88	145
1330	50	88	156
1331	51	87	141
1332	51	87	147
1333	52	87	136
1334	52	87	139
1335	52	87	134
1336	52	88	130
1337	57	87	147
1338	58	85	156
1339	61	81	133
1340	66	72	150
1341	68	68	116
1342	68	66	92
1343	69	65	84
1343	69	56	37	f
1344	71	55	70
1344	69	63	55	f
1345	71	54	78
1345	70	63	46	f
1346	70	54	89
1347	70	53	100
1348	70	52	110
1349	70	52	111
1350	70	52	116
1351	71	52	119
1352	70	52	120
1353	70	51	124
1354	70	51	124
1355	70	51	124
1356	70	51	125
1357	70	51	124
1358	70	51	125
1359	70	52	113
1360	70	52	109
1361	70	52	123
1362	70	52	121
1363	70	52	118
1364	70	52	119
1365	70	52	121
1366	70	52	125
1367	70	52	121
1368	70	52	122
1369	70	52	117
1370	69	52	125
1371	69	52	124
1372	69	52	120
1373	67	49	99
1374	66	46	91
1375	65	37	103
1376	64	30	117
1377	64	25	110
1378	65	25	96
1379	63	25	119
1380	60	23	135
1381	59	20	125
1382	60	21	116
1383	60	21	134
1384	60	19	139
1385	60	20	131
1386	60	20	134
1387	60	19	137
1388	60	20	130
1389	60	20	129
1390	60	20	125
1391	60	20	128
1392	60	20	123
1393	60	20	125
1394	60	20	124
1395	61	20	128
1396	60	20	127
1397	60	20	125
1398	60	20	126
1399	60	20	126
1400	60	20	128
1401	60	20	137
1402	60	20	137
1403	60	20	142
1404	60	20	144
1405	60	20	144
1406	60	20	144
1407	61	21	130
1408	60	20	128
1409	60	21	128
1410	60	21	132
1411	60	21	132
1412	60	21	133
1413	60	20	131
1414	60	21	132
1415	60	21	135
1416	60	20	137
1417	60	21	137
1418	60	21	137
1419	60	21	138
1420	60	21	139
1421	60	21	138
1422	60	21	139
1423	60	21	139
1424	60	20	141
1425	60	20	141
1426	60	21	142
1427	60	20	142
1428	60	21	142
1429	60	21	142
1430	60	21	137
1431	60	20	138
1432	60	21	145
1433	60	20	145
1434	60	20	145
1435	60	21	141
1436	60	21	141
1437	60	20	141
1438	60	20	147
1439	60	20	143
1440	60	21	144
1441	59	20	145
1442	59	20	152
1443	60	21	150
1444	60	20	145
1445	60	21	145
1446	60	21	148
1447	60	21	141
1448	60	21	147
